text,intent
"can you tell me my shopping list items, please",unknown
what items are on my shopping list,unknown
do i need to get milk,unknown
do i need milk at the store,unknown
did i remember to put milk in the shopping list,unknown
did i put milk on the shopping list,unknown
tell me what is on my shopping list,unknown
what do i need to go shopping for,unknown
what do i need when i go shopping,unknown
what does my shopping list say that i should get,unknown
what kind of items are on my shopping list,unknown
whats on my shopping list at the moment,unknown
whats on my list for shopping,unknown
is there milk on my shopping list,unknown
does my shopping list consist of chips,unknown
are tomatoes on my shopping list,unknown
is a toothbrush on my shopping list,unknown
does my shopping list include corn,unknown
do i have a big shopping list,unknown
show everything on my to buy list,unknown
show shopping list,unknown
what's on the shopping list,unknown
show me my shopping list,unknown
can you text elizabeth and tell them i forgot to bring drinks,unknown
text wenona and tell her we will be there tomorrow,unknown
text christopher and tell him i will stop by,unknown
text audrey and tell her i will be there soon,unknown
text christy and ask her what she wants for dinner,unknown
can you text christopher and tell them im on my way,unknown
text roderick and tell him im running late,unknown
can you text marissa and tell them to stop calling me,unknown
can you text arthur and tell them im almost there,unknown
can you text kayla and tell them im running late,unknown
text chris and ask what time he will be home,unknown
send a text and tell chris i’m not working today,unknown
text message chris and say i love you,unknown
send chris a text message that says stop for milk on your way home,unknown
send a text message to chris and ask what he wants to eat for dinner,unknown
send ally a text message the message is that i just landed,unknown
could you send a text to marty and say i am running behind,unknown
send a text to brooklyn with the message that i will see them later,unknown
please text nancy and give them the message that i am on vacation,unknown
text bill and tell him i'll be 30 minutes late,unknown
send a text to lisa and ask her to call me when she gets home,unknown
give a text to my cousin linda that says happy birthday,unknown
text tony and invite him to my party next saturday,unknown
send my brother mike a text that says i'm home,unknown
i have to send a text,unknown
i need you to text someone for me,unknown
send sal a text and tell them thanks,unknown
i need you to send a text,unknown
text sal and let them know the answer is yes,unknown
let sal know by text i will be attending,unknown
i have to have a text sent,unknown
text sal and tell them hi,unknown
i need sal to be texted and say i'll be there,unknown
please send ann a text and tell her i will be home in 20 minutes,unknown
please send a text to phil and ask him if he wants to play golf this weekend,unknown
send bill a text for me and tell him i will be 30 minutes late,unknown
send a text to ashley and ask her what she wants to do for supper,unknown
send amy a text for me and tell her i need to meet,unknown
i want to send a text message to,unknown
create a text message to,unknown
communicate via text to,unknown
send text message to,unknown
send a text message for me,unknown
please send a text message to natalie for me,unknown
i want to text natalie,unknown
i want you to send a text message for me,unknown
send a message to natalie in the form of a text,unknown
message mom where are you,unknown
compose a text to mom i'll talk to you later,unknown
send mom a message i'll talk to you later,unknown
send mom a text asking where are you,unknown
